occurrenceID,basisOfRecord,institutionID,collectionCode,collectionID,catalogNumber,type,language,license,rightsHolder,accessRights,bibliographicCitation,references,ownerInstitutionCode,dynamicProperties,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,disposition,parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,habitat,fieldNumber,fieldNotes,continent,waterBody,country,countryCode,stateProvince,locality,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,georeferencedBy,georeferencedDate,identifiedBy,dateIdentified,scientificNameID,scientificName,acceptedNameUsage,kingdom,phylum,class,subclasss,superorder,order,subfamily,genus,specificEpithet,scientificNameAuthorship,taxonomicStatus,taxonRemarks,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,68,259615,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,2,7636,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:101417,,"Hyperiidae Dana, 1852",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Peracarida ,Amphipoda,Hyperiidae ,,,"Dana, 1852",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,1,3818,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:2824,,"Mysidacea Haworth, 1825 accepted as Mysida Boas, 1883",Animalia,Arthropoda,Malacostraca,,,Mysidacea,,,,"1825 accepted as Mysida Boas, 1883",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,1,3818,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:2081,,"Chaetognatha Leuckart, 1854",Animalia,Chaetognatha,,,,,,,,"Leuckart, 1854",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,6,22907,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:1101,,"Cyclopoida Burmeister, 1834",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Podoplea,Cyclopoida,,,,"Burmeister, 1834",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,2,7636,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:137687,,"Atlanta Lesueur, 1817",Animalia,Mollusca,Gastropoda,,,Littorinimorpha,Atlantidae,Atlanta,,"Lesueur, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:10,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,83,316883,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,"Klein, 1885",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:11,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,2,7636,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:137752,,"Creseis Rang, 1828",Animalia,Mollusca,Gastropoda,,,Pteropoda,Creseidae,Creseis,,"Rang, 1828",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028001:12,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210280,Fredy A. CastrillónValencia,1,3818,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A05:2021:22,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,08:55:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°43´8,831"" N, 78°13´20,661"" W","2°43´8,831"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:105,,"Bivalvia Linnaeus, 1758",Animalia ,Mollusca ,Bivalvia,,,,,,,"Linnaeus, 1758",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,8,22788,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,6,17091,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:2824,,"Mysidacea Haworth, 1825 accepted as Mysida Boas, 1883",Animalia,Arthropoda,Malacostraca,,,Mysidacea,,,,"1825 accepted as Mysida Boas, 1883",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,18,51273,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,228,649454,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,232,660847,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:1101,,"Cyclopoida Burmeister, 1834",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Podoplea,Cyclopoida,,,,"Burmeister, 1834",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,8,22788,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,"Klein, 1885",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,172,489939,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:2081,,"Chaetognatha Leuckart, 1854",Animalia,Chaetognatha,,,,,,,,"Leuckart, 1854",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,12,34182,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:137752,,"Creseis Rang, 1828",Animalia,Mollusca,Gastropoda,,,Pteropoda,Creseidae,Creseis,,"Rang, 1828",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,6,17091,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:137687,,"Atlanta Lesueur, 1817",Animalia,Mollusca,Gastropoda,,,Littorinimorpha,Atlantidae,Atlanta,,"Lesueur, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21028201:10,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21028201,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210282,Fredy A. CastrillónValencia,15,42727,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:A04:2021:23,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-05-03,09:20:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°45´6,015"" N, 78°13´20,661"" W","2°45´6,015"" N","78°13´20,661"" W","Grados, minutos, segundos",2,78.07,WGS84,Fredy A. CastrillónValencia,2021-05-03,Fabio ChaverraCastañeda,2021-12-02,urn:lsid:marinespecies.org:taxname:1078,,"Ostracoda Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,,"Latreille, 1802",accepted,,
